,text,retweet_count,favorite_count,retweeted,hour,minute,day,month,year,clean_text,length_text,positivity,negativity,neutral,compound,sentiment
421,@tim_cook Steve Job’s soul ain’t proud of Tim Cook Timmy not doing enough https://t.co/BedGOGeZmn,0,0,False,15,20,1,8,2022,_cook Steve Job’s soul ain’t proud of Tim Cook Timmy not doing enough  ,71,0.205,0.0,0.795,0.4767,positive
422,"RT @techbharatco: Okay, I present to you Nothing iPhone (1).

@Apple + @nothing or @tim_cook + @getpeid = Nothing iPhone (1). 

#Nothingpho…",95,0,False,15,19,1,8,2022,"Okay, I present to you Nothing iPhone 1. +  or _cook +  = Nothing iPhone 1. Nothingpho…",87,0.106,0.0,0.894,0.2263,positive
423,"RT @TurkishTVNews: At a meeting with investors, Apple CEO Tim Cook said they are ready to take big steps to expand the company's presence i…",1,0,False,15,18,1,8,2022,"At a meeting with investors, Apple CEO Tim Cook said they are ready to take big steps to expand the company's presence i…",121,0.186,0.0,0.814,0.5859,positive
424,@techbharatco @Apple @nothing @tim_cook @getpeid 😂😂,0,0,False,15,18,1,8,2022,   _cook  ,10,0.0,0.0,1.0,0.0,neutral
425,@tim_cook donating what? oranges?,0,0,False,15,18,1,8,2022,_cook donating what? oranges?,29,0.0,0.0,1.0,0.0,neutral
426,RT @Margare63435569: @tim_cook https://t.co/H0Ge57NLqm,1,0,False,15,17,1,8,2022,_cook  ,7,0.0,0.0,1.0,0.0,neutral
427,RT @Ja88666: @tim_cook May I turn to you for help? i'm really desperate,1,0,False,15,16,1,8,2022,_cook May I turn to you for help? i'm really desperate,54,0.189,0.181,0.63,0.0276,neutral
428,"RT @JoinCommonstock: The share of youthful Americans that own iPhones is exploding 👀  $AAPL

*Tim Cook smiles in the distance https://t.co/…",20,0,False,15,16,1,8,2022,The share of youthful Americans that own iPhones is exploding   AAPL*Tim Cook smiles in the distance  /…,104,0.352,0.0,0.648,0.765,positive
429,"RT @LouisWai0915: @tim_cook When I had Apple, First time I will fire you.",1,0,False,15,15,1,8,2022,"_cook When I had Apple, First time I will fire you.",51,0.0,0.194,0.806,-0.34,negative
430,RT @anupamkumarc: @tim_cook Case ID: 101763032251. My Apple Watch was bought on 23rd June 2022. As soon as I opened the box found that it’s…,1,0,False,15,15,1,8,2022,_cook Case ID: 101763032251. My Apple Watch was bought on 23rd June 2022. As soon as I opened the box found that it’s…,118,0.0,0.0,1.0,0.0,neutral
431,"RT @SpaceGeniusGame: If we could rewind time like Dr. Strange, would @tim_cook have played our iOS exclusive game #OctronsChallenge 😀

♥️ @…",3,0,False,15,15,1,8,2022,"If we could rewind time like Dr. Strange, would _cook have played our iOS exclusive game OctronsChallenge  @…",109,0.288,0.081,0.631,0.5574,positive
432,"RT @SpaceGeniusGame: If we could rewind time like Dr. Strange, would @tim_cook have played our iOS exclusive game #OctronsChallenge 😀

♥️ @…",3,0,False,15,14,1,8,2022,"If we could rewind time like Dr. Strange, would _cook have played our iOS exclusive game OctronsChallenge  @…",109,0.288,0.081,0.631,0.5574,positive
433,"RT @JuddLegum: 9. In 2009, when Steve Jobs was CEO, Apple quit the @USChamber because the group was opposing climate action.

Now @tim_cook…",100,0,False,15,12,1,8,2022,"9. In 2009, when Steve Jobs was CEO, Apple quit the  because the group was opposing climate action.Now _cook…",109,0.0,0.0,1.0,0.0,neutral
434,"RT @KyWhitney: Thank you, @tim_cook and @Apple.",1,0,False,15,11,1,8,2022,"Thank you, _cook and .",22,0.385,0.0,0.615,0.3612,positive
435,"“More than a decade later, the climate crisis is more acute, and immediate action is more critical. But, thus far,… https://t.co/lGbu6gE5VF",1,1,False,15,9,1,8,2022,"“More than a decade later, the climate crisis is more acute, and immediate action is more critical. But, thus far,…  ",117,0.0,0.195,0.805,-0.5182,negative
436,"If we could rewind time like Dr. Strange, would @tim_cook have played our iOS exclusive game #OctronsChallenge 😀… https://t.co/ReUCj1Kirb",3,4,False,15,8,1,8,2022,"If we could rewind time like Dr. Strange, would _cook have played our iOS exclusive game OctronsChallenge …  ",109,0.288,0.081,0.631,0.5574,positive
437,@tim_cook 😢,0,0,False,15,8,1,8,2022,_cook ,6,0.0,0.0,1.0,0.0,neutral
438,"@techbharatco @Apple @nothing @tim_cook @getpeid Meanwhile iPhone 12 users , yo new cool back cover , lemme just or… https://t.co/XqOXltaJ9z",1,3,False,15,8,1,8,2022,"   _cook  Meanwhile iPhone 12 users , yo new cool back cover , lemme just or…  ",79,0.141,0.0,0.859,0.3182,positive
439,"Which @Apple #iPhone will be used for the selfie    @livemint
@elonmusk  @tim_cook
@WSJ @Google      
https://t.co/70rLWcpA2h",0,1,False,15,3,1,8,2022,Which  iPhone will be used for the selfie      _cook        ,60,0.0,0.0,1.0,0.0,neutral
440,"RT @JuddLegum: 9. In 2009, when Steve Jobs was CEO, Apple quit the @USChamber because the group was opposing climate action.

Now @tim_cook…",100,0,False,15,3,1,8,2022,"9. In 2009, when Steve Jobs was CEO, Apple quit the  because the group was opposing climate action.Now _cook…",109,0.0,0.0,1.0,0.0,neutral
441,"RT @JuddLegum: 9. In 2009, when Steve Jobs was CEO, Apple quit the @USChamber because the group was opposing climate action.

Now @tim_cook…",100,0,False,15,2,1,8,2022,"9. In 2009, when Steve Jobs was CEO, Apple quit the  because the group was opposing climate action.Now _cook…",109,0.0,0.0,1.0,0.0,neutral
442,"@PrayTheRosary12 Very nice :-)

May companies be inspired by catholic designs too (not just from great japanese des… https://t.co/ApRAQCpjzb",0,0,False,15,2,1,8,2022, Very nice :-May companies be inspired by catholic designs too not just from great japanese des…  ,98,0.279,0.146,0.576,0.4587,positive
443,"RT @AlienShooterFun: If we could rewind time like Dr. Strange, would @tim_cook have played our iOS exclusive game #OctronsChallenge 😀

♥️ @…",3,0,False,15,2,1,8,2022,"If we could rewind time like Dr. Strange, would _cook have played our iOS exclusive game OctronsChallenge  @…",109,0.288,0.081,0.631,0.5574,positive
444,"RT @AlienShooterFun: If we could rewind time like Dr. Strange, would @tim_cook have played our iOS exclusive game #OctronsChallenge 😀

♥️ @…",3,0,False,15,2,1,8,2022,"If we could rewind time like Dr. Strange, would _cook have played our iOS exclusive game OctronsChallenge  @…",109,0.288,0.081,0.631,0.5574,positive
445,"RT @SpaceGeniusGame: If we could rewind time like Dr. Strange, would @tim_cook have played our iOS exclusive game #OctronsChallenge as a ki…",3,0,False,15,2,1,8,2022,"If we could rewind time like Dr. Strange, would _cook have played our iOS exclusive game OctronsChallenge as a ki…",114,0.264,0.074,0.661,0.5574,positive
446,"RT @SpaceGeniusGame: If we could rewind time like Dr. Strange, would @tim_cook have played our iOS exclusive game #OctronsChallenge 😀

♥️ @…",4,0,False,15,2,1,8,2022,"If we could rewind time like Dr. Strange, would _cook have played our iOS exclusive game OctronsChallenge  @…",109,0.288,0.081,0.631,0.5574,positive
447,"RT @SpaceGeniusGame: If we could rewind time like Dr. Strange, would @tim_cook have played our iOS exclusive game #OctronsChallenge 😀

♥️ @…",4,0,False,15,2,1,8,2022,"If we could rewind time like Dr. Strange, would _cook have played our iOS exclusive game OctronsChallenge  @…",109,0.288,0.081,0.631,0.5574,positive
448,"RT @SpaceGeniusGame: If we could rewind time like Dr. Strange, would @tim_cook have played our iOS exclusive game #OctronsChallenge as a ki…",3,0,False,15,2,1,8,2022,"If we could rewind time like Dr. Strange, would _cook have played our iOS exclusive game OctronsChallenge as a ki…",114,0.264,0.074,0.661,0.5574,positive
449,@tim_cook i love it,0,0,False,15,1,1,8,2022,_cook i love it,15,0.583,0.0,0.417,0.6369,positive
450,"RT @AlienShooterFun: If we could rewind time like Dr. Strange, would @tim_cook have played our iOS exclusive game #OctronsChallenge 😀

♥️ @…",3,0,False,15,1,1,8,2022,"If we could rewind time like Dr. Strange, would _cook have played our iOS exclusive game OctronsChallenge  @…",109,0.288,0.081,0.631,0.5574,positive
451,"RT @AlienShooterFun: If we could rewind time like Dr. Strange, would @tim_cook have played our iOS exclusive game #OctronsChallenge 😀

♥️ @…",3,0,False,15,1,1,8,2022,"If we could rewind time like Dr. Strange, would _cook have played our iOS exclusive game OctronsChallenge  @…",109,0.288,0.081,0.631,0.5574,positive
452,"RT @JuddLegum: 9. In 2009, when Steve Jobs was CEO, Apple quit the @USChamber because the group was opposing climate action.

Now @tim_cook…",100,0,False,15,1,1,8,2022,"9. In 2009, when Steve Jobs was CEO, Apple quit the  because the group was opposing climate action.Now _cook…",109,0.0,0.0,1.0,0.0,neutral
453,"If we could rewind time like Dr. Strange, would @tim_cook have played our iOS exclusive game #OctronsChallenge as a… https://t.co/nmJSDLMu6A",3,3,False,15,1,1,8,2022,"If we could rewind time like Dr. Strange, would _cook have played our iOS exclusive game OctronsChallenge as a…  ",113,0.276,0.078,0.647,0.5574,positive
454,"RT @mysmartprice: Apple CEO Tim Cook, during the June earnings call has said that #Android users are switching to iPhones on a record numbe…",14,0,False,14,57,1,8,2022,"Apple CEO Tim Cook, during the June earnings call has said that Android users are switching to iPhones on a record numbe…",121,0.0,0.0,1.0,0.0,neutral
455,Wonder how my day will play out without a working phone and it being 13 days without help @Apple @AppleSupport @tim_cook @cue @gregjoz,0,0,False,14,57,1,8,2022,Wonder how my day will play out without a working phone and it being 13 days without help   _cook  ,99,0.111,0.104,0.785,0.0366,neutral
456,"If we could rewind time like Dr. Strange, would @tim_cook have played our iOS exclusive game #OctronsChallenge 😀… https://t.co/7EmXa7Xl9J",4,4,False,14,56,1,8,2022,"If we could rewind time like Dr. Strange, would _cook have played our iOS exclusive game OctronsChallenge …  ",109,0.288,0.081,0.631,0.5574,positive
457,"RT @JuddLegum: 9. In 2009, when Steve Jobs was CEO, Apple quit the @USChamber because the group was opposing climate action.

Now @tim_cook…",100,0,False,14,55,1,8,2022,"9. In 2009, when Steve Jobs was CEO, Apple quit the  because the group was opposing climate action.Now _cook…",109,0.0,0.0,1.0,0.0,neutral
458,"If we could rewind time like Dr. Strange, would @tim_cook have played our iOS exclusive game #OctronsChallenge 😀… https://t.co/oxhWyupZuy",3,3,False,14,55,1,8,2022,"If we could rewind time like Dr. Strange, would _cook have played our iOS exclusive game OctronsChallenge …  ",109,0.288,0.081,0.631,0.5574,positive
459,"If we could rewind time like Dr. Strange, would @tim_cook have played our iOS exclusive game #OctronsChallenge 😀… https://t.co/mGlwqrS4hF",3,4,False,14,52,1,8,2022,"If we could rewind time like Dr. Strange, would _cook have played our iOS exclusive game OctronsChallenge …  ",109,0.288,0.081,0.631,0.5574,positive
460,"@FoxNews Yup, thankfully it's a castle w/ a moat- the whole ocean, literally with sharks &amp; hopefully seawater croco… https://t.co/rSGoQCMTfT",0,0,False,14,51,1,8,2022," Yup, thankfully it's a castle w/ a moat- the whole ocean, literally with sharks &amp; hopefully seawater croco…  ",114,0.256,0.0,0.744,0.6705,positive
461,"RT @JuddLegum: 9. In 2009, when Steve Jobs was CEO, Apple quit the @USChamber because the group was opposing climate action.

Now @tim_cook…",100,0,False,14,49,1,8,2022,"9. In 2009, when Steve Jobs was CEO, Apple quit the  because the group was opposing climate action.Now _cook…",109,0.0,0.0,1.0,0.0,neutral
462,"RT @JuddLegum: @SenatorSinema @BizRoundtable 8. Another member of the @BizRoundtable  is @Apple CEO @tim_cook.

Last year, Apple called on…",41,0,False,14,49,1,8,2022,"8. Another member of the   is  CEO _cook.Last year, Apple called on…",68,0.0,0.0,1.0,0.0,neutral
463,@techbharatco @Apple @nothing @tim_cook @getpeid Disco lights,0,1,False,14,49,1,8,2022,   _cook  Disco lights,22,0.0,0.0,1.0,0.0,neutral
464,RT @SotiriosGeorge: @elonmusk @tim_cook 🤔 https://t.co/Jl1wAKvg4m,1,0,False,14,47,1,8,2022,_cook   ,8,0.0,0.0,1.0,0.0,neutral
465,@elonmusk @tim_cook 🤔 https://t.co/Jl1wAKvg4m,1,2,False,14,46,1,8,2022, _cook   ,9,0.0,0.0,1.0,0.0,neutral
466,"@shazamo1 @iupdate Also where does ""this is why"" refer to, @shazamo1? The spreading thin? The penny pinching? Or th… https://t.co/IynwpalvRG",0,0,False,14,45,1,8,2022,"  Also where does ""this is why"" refer to, ? The spreading thin? The penny pinching? Or th…  ",92,0.0,0.0,1.0,0.0,neutral
467,"@tim_cook @8810cfw Yeah, that was a sad moment. We hope he has a great time in heaven.",0,0,False,14,45,1,8,2022,"_cook  Yeah, that was a sad moment. We hope he has a great time in heaven.",74,0.47,0.117,0.414,0.8555,positive
468,"@konstructivizm Thanks sir Jean-Pierre, you were hardcore and correct.
God bless you.

@neiltyson @skdh @arvin_ash… https://t.co/KBj2Nfe78x",0,0,False,14,42,1,8,2022," Thanks sir Jean-Pierre, you were hardcore and correct.God bless you.  _ash…  ",78,0.388,0.0,0.612,0.6908,positive
469,"RT @JuddLegum: 9. In 2009, when Steve Jobs was CEO, Apple quit the @USChamber because the group was opposing climate action.

Now @tim_cook…",100,0,False,14,41,1,8,2022,"9. In 2009, when Steve Jobs was CEO, Apple quit the  because the group was opposing climate action.Now _cook…",109,0.0,0.0,1.0,0.0,neutral
470,"RT @Gurpree9900: #TheRingsOfPower 
#smritiiranidaughter 
#Trending 
#BBC 
my watch just three month old series7 screen just popped out of n…",1,0,False,14,40,1,8,2022,TheRingsOfPower smritiiranidaughter Trending BBC my watch just three month old series7 screen just popped out of n…,115,0.0,0.0,1.0,0.0,neutral
471,"At a meeting with investors, Apple CEO Tim Cook said they are ready to take big steps to expand the company's prese… https://t.co/X2BqogD31g",1,1,False,14,40,1,8,2022,"At a meeting with investors, Apple CEO Tim Cook said they are ready to take big steps to expand the company's prese…  ",118,0.194,0.0,0.806,0.5859,positive
472,"RT @Gurpree9900: @MukeshIND83 @Apple I’m a regular apple product user and pretty satisfied with it. 
However, my watch series7 just popped…",1,0,False,14,39,1,8,2022,"I’m a regular apple product user and pretty satisfied with it. However, my watch series7 just popped…",101,0.286,0.0,0.714,0.7184,positive
473,@tim_cook Please Accurately Tell The User Whether The 3dtouch Function Can Be Relaunched?,0,0,False,14,38,1,8,2022,_cook Please Accurately Tell The User Whether The 3dtouch Function Can Be Relaunched?,85,0.161,0.0,0.839,0.3182,positive
474,@tim_cook how about a solar charger in the next version of the phone?,0,0,False,14,37,1,8,2022,_cook how about a solar charger in the next version of the phone?,65,0.0,0.0,1.0,0.0,neutral
475,"RT @JuddLegum: 9. In 2009, when Steve Jobs was CEO, Apple quit the @USChamber because the group was opposing climate action.

Now @tim_cook…",100,0,False,14,34,1,8,2022,"9. In 2009, when Steve Jobs was CEO, Apple quit the  because the group was opposing climate action.Now _cook…",109,0.0,0.0,1.0,0.0,neutral
476,"RT @JuddLegum: @SenatorSinema @BizRoundtable 8. Another member of the @BizRoundtable  is @Apple CEO @tim_cook.

Last year, Apple called on…",41,0,False,14,34,1,8,2022,"8. Another member of the   is  CEO _cook.Last year, Apple called on…",68,0.0,0.0,1.0,0.0,neutral
477,"@tim_cook Surely, it's devastating.
I wish them safety",0,0,False,14,28,1,8,2022,"_cook Surely, it's devastating.I wish them safety",49,0.677,0.0,0.323,0.8126,positive
478,Finally about to order a🟩#iMac (B4 they delete it!) But also reminiscing when @pschiller introduced the #iPhone5 I… https://t.co/lzubAwJHYu,0,0,False,14,28,1,8,2022,Finally about to order aiMac B4 they delete it! But also reminiscing when  introduced the iPhone5 I…  ,102,0.0,0.0,1.0,0.0,neutral
479,@tim_cook Can you make a tweet using an Android once?,0,0,False,14,25,1,8,2022,_cook Can you make a tweet using an Android once?,49,0.0,0.0,1.0,0.0,neutral
480,"RT @JuddLegum: 9. In 2009, when Steve Jobs was CEO, Apple quit the @USChamber because the group was opposing climate action.

Now @tim_cook…",100,0,False,14,25,1,8,2022,"9. In 2009, when Steve Jobs was CEO, Apple quit the  because the group was opposing climate action.Now _cook…",109,0.0,0.0,1.0,0.0,neutral
481,"RT @JuddLegum: @SenatorSinema @BizRoundtable 8. Another member of the @BizRoundtable  is @Apple CEO @tim_cook.

Last year, Apple called on…",41,0,False,14,25,1,8,2022,"8. Another member of the   is  CEO _cook.Last year, Apple called on…",68,0.0,0.0,1.0,0.0,neutral
482,"RT @JuddLegum: @SenatorSinema @BizRoundtable 8. Another member of the @BizRoundtable  is @Apple CEO @tim_cook.

Last year, Apple called on…",41,0,False,14,24,1,8,2022,"8. Another member of the   is  CEO _cook.Last year, Apple called on…",68,0.0,0.0,1.0,0.0,neutral
